CredibleSet	variant	AllCellTypes	TargetGenes	TopGene	chr	start	end	nSNP	AnyCoding	AnyPromoter	AnySpliceSite	Trait	Source	LocusID	BestSNPPos	BestSNP	BestSNPNearestGene	CodingVariantGene	SpliceSiteVariantGene	PromoterVariantGene
CAD_Harst2017-rs7623687	rs111599092	HeLa-S3-ENCODE,cardiac_muscle_cell-ENCODE,placenta-ENCODE,trophoblast_cell-ENCODE,PC-9-ENCODE,MCF10A-Ji2017,HeLa-S3-ENCODE,placenta-Roadmap,HCT116-ENCODE,HCT116-AID_ENCODE_DHS_Auxin6hr,HCT116-AID_ENCODE_DHS_untreated,MCF10A_treated_with_TAM24hr-Ji2017,THP_pmaLPS_ATAC_24h,HeLa-S3-Roadmap,THP_pmaLPS_ATAC_48h,THP_pmaLPS_ATAC_120h,THP_pmaLPS_ATAC_6h,THP_pmaLPS_ATAC_72h,THP_pmaLPS_ATAC_12h,cardiac_muscle_cell-ENCODE,THP1_LPS_4hr-Engreitz,THP_pmaLPS_ATAC_2h,THP_pmaLPS_ATAC_96h,THP_pmaLPS_ATAC_0h,THP_pmaLPS_ATAC_1h,small_intestine_fetal-Roadmap,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017,THP-1_macrophage-VanBortle2017	AMT,DAG1	DAG1	chr3	49162284	49621367	13	TRUE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs7623687	49381898	rs6774721	USP4	LAMB2	NA	NA
CAD_Harst2017-rs7623687	rs73088161	psoas_muscle-Roadmap,psoas_muscle-Roadmap	AMT,NICN1	NICN1	chr3	49162284	49621367	13	TRUE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs7623687	49381898	rs6774721	USP4	LAMB2	NA	NA
CAD_Harst2017-rs76954792	rs11658518	H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,stomach_fetal-ENCODE,bipolar_neuron_from_iPSC-ENCODE,muscle_of_trunk_fetal-Roadmap,stomach_fetal-Roadmap,stomach_fetal-ENCODE,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,muscle_of_trunk_fetal-ENCODE,foreskin_fibroblast-Roadmap,H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap,muscle_of_trunk_fetal-ENCODE,H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap,bipolar_neuron_from_iPSC-ENCODE,foreskin_fibroblast-Roadmap,stomach_fetal-Roadmap,muscle_of_trunk_fetal-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap	ATAD5,C17orf75,CDK5R1,COPRS,CRLF3,MYO1D,NF1,PSMD11,RAB11FIP4,RHOT1,RNF135,SUZ12,TEFM,TMEM98,UTP6,ZNF207	COPRS	chr17	30023645	30033514	11	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs76954792	30023645	rs11658518	COPRS	NA	NA	NA
CAD_Harst2017-rs7696431	rs6854026	spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE	AADAT,CBR4,DDX60,DDX60L,HPF1,SH3RF1	DDX60L	chr4	169687725	169698873	7	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs7696431	169687725	rs7696431	PALLD	NA	NA	NA
CAD_Harst2017-rs7696431	rs7696431	LoVo,LoVo,LoVo,LoVo,LoVo,LoVo,LoVo,LoVo	AADAT,CBR4,DDX60,DDX60L,HPF1,MFAP3L,NEK1,SH3RF1	DDX60	chr4	169687725	169698873	7	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs7696431	169687725	rs7696431	PALLD	NA	NA	NA
CAD_Harst2017-rs7696431	rs999958	H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap	DDX60	DDX60	chr4	169687725	169698873	7	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs7696431	169687725	rs7696431	PALLD	NA	NA	NA
CAD_Harst2017-rs7696431	rs869396	LoVo,LoVo,LoVo,LoVo,LoVo,LoVo,LoVo,LoVo	AADAT,CBR4,DDX60,DDX60L,HPF1,MFAP3L,NEK1,SH3RF1	DDX60	chr4	169687725	169698873	7	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs7696431	169687725	rs7696431	PALLD	NA	NA	NA
CAD_Harst2017-rs7696431	rs6823685	spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE,spleen-ENCODE	AADAT,CBR4,DDX60,DDX60L,HPF1,SH3RF1	DDX60L	chr4	169687725	169698873	7	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs7696431	169687725	rs7696431	PALLD	NA	NA	NA
CAD_Harst2017-rs77335401	rs10477741	myotube-ENCODE,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,myotube-ENCODE,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,spleen-ENCODE,skeletal_muscle_myoblast-Roadmap,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,bipolar_neuron_from_iPSC-ENCODE,gastrocnemius_medialis-ENCODE,gastrocnemius_medialis-ENCODE,skeletal_muscle_myoblast-Roadmap,spleen-ENCODE,bipolar_neuron_from_iPSC-ENCODE,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,myotube-ENCODE,myotube-ENCODE,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,bipolar_neuron_from_iPSC-ENCODE,bipolar_neuron_from_iPSC-ENCODE,skeletal_muscle_myoblast-Roadmap,gastrocnemius_medialis-ENCODE,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,myotube-ENCODE,myotube-ENCODE,skeletal_muscle_myoblast-Roadmap,gastrocnemius_medialis-ENCODE,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,myotube-ENCODE,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,myotube-ENCODE,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,myotube-ENCODE,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,skeletal_muscle_myoblast-Roadmap,myotube-ENCODE,skeletal_muscle_myoblast-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,myotube-ENCODE,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,myotube-ENCODE,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,myotube-ENCODE,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,myotube-ENCODE,skeletal_muscle_myoblast-Roadmap,myotube-ENCODE,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,skeletal_muscle_myoblast-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,myotube-ENCODE,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,myotube-ENCODE,myotube-ENCODE,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,myotube_originated_from_skeletal_muscle_myoblast-Roadmap	C5orf56,CCNI2,CSF2,IL13,IL4,IRF1,KIF3A,P4HA2,PDLIM4,RAD50,SEPT8,SHROOM1,SLC22A4,SLC22A5,UQCRQ	IRF1	chr5	131667353	131795310	5	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs77335401	131759825	rs77335401	C5orf56	NA	NA	NA
CAD_Harst2017-rs7947761	rs61892334	H9-ENCODE,PC-9-ENCODE,stomach_fetal-Roadmap,H9-Roadmap,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,H1-hESC-ENCODE,H7,induced_pluripotent_stem_cell-ENCODE,H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap,iPS_DF_19.11-ENCODE,iPS_DF_19.11_Cell_Line-Roadmap,adipose_tissue-ENCODE,bipolar_neuron_from_iPSC-ENCODE,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,H1-hESC-ENCODE,iPS_DF_19.11-ENCODE,H9-ENCODE,iPS_DF_19.11_Cell_Line-Roadmap,H9-ENCODE,PC-9-ENCODE,H9-ENCODE,H7	ARHGAP42,BIRC2,CEP126,CNTN5,PGR,TMEM133,TRPC6	ARHGAP42	chr11	100610546	100636996	27	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs7947761	100619326	rs61910508	ARHGAP42	NA	NA	NA
CAD_Harst2017-rs7947761	rs607562	H7,iPS_DF_19.11_Cell_Line-Roadmap,adipose_tissue-ENCODE,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,iPS_DF_19.11-ENCODE,bipolar_neuron_from_iPSC-ENCODE,H9-Roadmap,H9-ENCODE,induced_pluripotent_stem_cell-ENCODE,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,H9-ENCODE,iPS_DF_19.11-ENCODE,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,H9-ENCODE,iPS_DF_19.11_Cell_Line-Roadmap,H9-ENCODE,H7	ARHGAP42,BIRC2,CEP126,CNTN5,PGR,TRPC6	ARHGAP42	chr11	100610546	100636996	27	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs7947761	100619326	rs61910508	ARHGAP42	NA	NA	NA
CAD_Harst2017-rs7947761	rs7947761	H7,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,H9-Roadmap,bipolar_neuron_from_iPSC-ENCODE,H9-ENCODE,iPS_DF_19.11_Cell_Line-Roadmap,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,H9-ENCODE,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,H9-ENCODE,iPS_DF_19.11_Cell_Line-Roadmap,H9-ENCODE,H7	ARHGAP42,BIRC2,CEP126,CNTN5,PGR,TRPC6	ARHGAP42	chr11	100610546	100636996	27	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs7947761	100619326	rs61910508	ARHGAP42	NA	NA	NA
CAD_Harst2017-rs7947761	rs73005729	induced_pluripotent_stem_cell-ENCODE,iPS_DF_19.11_Cell_Line-Roadmap,stomach_fetal-Roadmap,H9-ENCODE,H7,PC-9-ENCODE,adipose_tissue-ENCODE,H9-Roadmap,H1-hESC-ENCODE,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,iPS_DF_19.11-ENCODE,bipolar_neuron_from_iPSC-ENCODE,H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,iPS_DF_19.11-ENCODE,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,H9-ENCODE,H1-hESC-ENCODE,iPS_DF_19.11_Cell_Line-Roadmap,H9-ENCODE,PC-9-ENCODE,H7,H9-ENCODE	ARHGAP42,BIRC2,CEP126,CNTN5,PGR,TMEM133,TRPC6	ARHGAP42	chr11	100610546	100636996	27	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs7947761	100619326	rs61910508	ARHGAP42	NA	NA	NA
CAD_Harst2017-rs7947761	rs61892355	transverse_colon-ENCODE,LoVo	ARHGAP42	ARHGAP42	chr11	100610546	100636996	27	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs7947761	100619326	rs61910508	ARHGAP42	NA	NA	NA
CAD_Harst2017-rs7947761	rs2407750	H9-ENCODE,PC-9-ENCODE,stomach_fetal-ENCODE,H9-ENCODE,H9-ENCODE,PC-9-ENCODE,H9-ENCODE	ARHGAP42,CNTN5,PGR,TMEM133,TRPC6	ARHGAP42	chr11	100610546	100636996	27	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs7947761	100619326	rs61910508	ARHGAP42	NA	NA	NA
CAD_Harst2017-rs7947761	rs2088953	H9-ENCODE,H9-ENCODE,H9-ENCODE,H9-ENCODE	ARHGAP42,CNTN5,PGR,TRPC6	ARHGAP42	chr11	100610546	100636996	27	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs7947761	100619326	rs61910508	ARHGAP42	NA	NA	NA
CAD_Harst2017-rs7947761	rs4754698	LoVo	ARHGAP42	ARHGAP42	chr11	100610546	100636996	27	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs7947761	100619326	rs61910508	ARHGAP42	NA	NA	NA
CAD_Harst2017-rs7947761	rs604723	MDA-MB-231,thyroid_gland-ENCODE,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,bipolar_neuron_from_iPSC-ENCODE,uterus-ENCODE,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,skeletal_muscle_myoblast-Roadmap,cardiac_muscle_cell-ENCODE,HCT116-AID_ENCODE_DHS_Auxin6hr,myotube-ENCODE,bipolar_neuron_from_iPSC-ENCODE,thyroid_gland-ENCODE,cardiac_muscle_cell-ENCODE,H1_Derived_Mesenchymal_Stem_Cells-Roadmap	ARHGAP42,PGR,TMEM133	ARHGAP42	chr11	100610546	100636996	27	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs7947761	100619326	rs61910508	ARHGAP42	NA	NA	NA
CAD_Harst2017-rs8068952	rs11651885	bipolar_neuron_from_iPSC-ENCODE,ovary-Roadmap	C17orf82,TBX2	C17orf82	chr17	59239149	59286644	10	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs8068952	59269257	rs12940987	BCAS3	NA	NA	NA
CAD_Harst2017-rs8068952	rs8068952	bipolar_neuron_from_iPSC-ENCODE,ovary-Roadmap	C17orf82,TBX2	C17orf82	chr17	59239149	59286644	10	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs8068952	59269257	rs12940987	BCAS3	NA	NA	NA
CAD_Harst2017-rs840616	rs840586	TeloHAEC_TNF,TeloHAEC_TNF,TeloHAEC_TNF,TeloHAEC_TNF,TeloHAEC_TNF	CALCRL,FAM171B,GULP1,ZC3H15,ZSWIM2	CALCRL	chr2	188127331	188235611	109	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs840616	188127331	rs62172532	CALCRL	NA	NA	NA
CAD_Harst2017-rs840616	rs880890	TeloHAEC_Ctrl,TeloHAEC_IL1b,endothelial_cell_of_umbilical_vein-Roadmap,MCF10A_treated_with_TAM24hr-Ji2017,TeloHAEC_TNF,TeloHAEC_VEGF,TeloHAEC_TNF,endothelial_cell_of_umbilical_vein-Roadmap,TeloHAEC_Ctrl,TeloHAEC_IL1b,TeloHAEC_VEGF,endothelial_cell_of_umbilical_vein-Roadmap,TeloHAEC_TNF,TeloHAEC_TNF,TeloHAEC_Ctrl,TeloHAEC_VEGF,TeloHAEC_TNF,TeloHAEC_IL1b,endothelial_cell_of_umbilical_vein-Roadmap	CALCRL,FAM171B,FSIP2,GULP1,ZC3H15,ZSWIM2	CALCRL	chr2	188127331	188235611	109	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs840616	188127331	rs62172532	CALCRL	NA	NA	NA
CAD_Harst2017-rs840616	rs840585	TeloHAEC_VEGF,TeloHAEC_TNF,TeloHAEC_Ctrl,TeloHAEC_IL1b,MCF10A_treated_with_TAM24hr-Ji2017,endothelial_cell_of_umbilical_vein-Roadmap,teloHAEC,TeloHAEC_IL1b,TeloHAEC_VEGF,TeloHAEC_TNF,TeloHAEC_Ctrl,endothelial_cell_of_umbilical_vein-Roadmap,teloHAEC,endothelial_cell_of_umbilical_vein-Roadmap,TeloHAEC_TNF,TeloHAEC_TNF,TeloHAEC_TNF,TeloHAEC_Ctrl,teloHAEC,TeloHAEC_VEGF,endothelial_cell_of_umbilical_vein-Roadmap,TeloHAEC_IL1b	CALCRL,FAM171B,FSIP2,GULP1,ZC3H15,ZSWIM2	CALCRL	chr2	188127331	188235611	109	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs840616	188127331	rs62172532	CALCRL	NA	NA	NA
CAD_Harst2017-rs840616	rs698592	dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017,CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,THP_pmaLPS_ATAC_2h,white_adipose-Loft2014,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017,THP1_LPS_4hr-Engreitz,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017	CALCRL,FAM171B,FSIP2,TFPI,ZSWIM2	CALCRL	chr2	188127331	188235611	109	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs840616	188127331	rs62172532	CALCRL	NA	NA	NA
CAD_Harst2017-rs867186	rs80109502	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	GSS,HMGB3P1,MYH7B	HMGB3P1	chr20	33537157	33796192	152	TRUE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs867186	33537157	rs35291022	GSS	MYH7B;PROCR	NA	NA
CAD_Harst2017-rs867186	rs8121710	gastrocnemius_medialis-ENCODE,gastrocnemius_medialis-ENCODE	EDEM2,TRPC4AP	TRPC4AP	chr20	33537157	33796192	152	TRUE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs867186	33537157	rs35291022	GSS	MYH7B;PROCR	NA	NA
CAD_Harst2017-rs867186	rs35291022	white_adipose-Loft2014,white_adipose-Loft2014,white_adipose-Loft2014,hepatocyte-ENCODE,white_adipose-Loft2014,hepatocyte-ENCODE	ACSS2,GGT7,GSS,MYH7B	MYH7B	chr20	33537157	33796192	152	TRUE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs867186	33537157	rs35291022	GSS	MYH7B;PROCR	NA	NA
CAD_Harst2017-rs867186	rs76191812	BJAB-Engreitz,BJAB-Engreitz,BJAB-Engreitz	GGT7,GSS,MYH7B	GSS	chr20	33537157	33796192	152	TRUE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs867186	33537157	rs35291022	GSS	MYH7B;PROCR	NA	NA
CAD_Harst2017-rs867186	rs73903009	H7,large_intestine_fetal-ENCODE	TRPC4AP	TRPC4AP	chr20	33537157	33796192	152	TRUE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs867186	33537157	rs35291022	GSS	MYH7B;PROCR	NA	NA
CAD_Harst2017-rs867186	rs56400038	breast_epithelium-ENCODE,astrocyte-Roadmap,fibroblast_of_arm-ENCODE,astrocyte-Roadmap,breast_epithelium-ENCODE,fibroblast_of_arm-ENCODE	GSS,MYH7B	GSS	chr20	33537157	33796192	152	TRUE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs867186	33537157	rs35291022	GSS	MYH7B;PROCR	NA	NA
CAD_Harst2017-rs867186	rs75535620	brite_adipose-Loft2014,brite_adipose-Loft2014,brite_adipose-Loft2014,brite_adipose-Loft2014,brite_adipose-Loft2014,brite_adipose-Loft2014,brite_adipose-Loft2014,brite_adipose-Loft2014,brite_adipose-Loft2014,brite_adipose-Loft2014,brite_adipose-Loft2014,brite_adipose-Loft2014,brite_adipose-Loft2014,brite_adipose-Loft2014,brite_adipose-Loft2014,brite_adipose-Loft2014	ACSS2,ASIP,EDEM2,EIF6,ERGIC3,GGT7,GSS,HMGB3P1,MAP1LC3A,MYH7B,NCOA6,PROCR,SPAG4,TP53INP2,TRPC4AP,UQCC1	GSS	chr20	33537157	33796192	152	TRUE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs867186	33537157	rs35291022	GSS	MYH7B;PROCR	NA	NA
CAD_Harst2017-rs867186	rs7274866	gastrocnemius_medialis-ENCODE,gastrocnemius_medialis-ENCODE,gastrocnemius_medialis-ENCODE	ACSS2,GGT7,TRPC4AP	TRPC4AP	chr20	33537157	33796192	152	TRUE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs867186	33537157	rs35291022	GSS	MYH7B;PROCR	NA	NA
