chr	start	end	variant	PosteriorProb	Disease	CredibleSet	CellType
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	fibroblast_of_lung-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	LNCAP
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	liver-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	skeletal_muscle_myoblast-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	foreskin_fibroblast-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	T-cell-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	brite_adipose-Loft2014
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	large_intestine_fetal-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	gastrocnemius_medialis-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	keratinocyte-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	thymus_fetal-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	breast_epithelium-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	bipolar_neuron_from_iPSC-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	IMR90-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	astrocyte-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	HCT116-AID_ENCODE_DHS_Auxin6hr
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	HT29
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	HCT116-AID_ENCODE_DHS_untreated
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	HCT116-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	heart_ventricle-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	stomach-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	HAP1
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	spinal_cord_fetal-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	HepG2-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	HeLa-S3-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	HeLa-S3-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	B_cell-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	thyroid_gland-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	spleen-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP_pmaLPS_ATAC_6h
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	BJAB_anti-IgM_anti-CD40_4hr-Engreitz
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	H9-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	IMR90-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	BJAB-Engreitz
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	thymus_fetal-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	transverse_colon-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	H9-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	induced_pluripotent_stem_cell-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	small_intestine_fetal-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	astrocyte-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	stomach_fetal-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	H7
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	iPS_DF_19.11_Cell_Line-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	H1-hESC-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	H1-hESC-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	MCF-7-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	PC-9-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	MCF10A_treated_with_TAM24hr-Ji2017
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	psoas_muscle-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD14-positive_monocyte-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	placenta-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP_pmaLPS_ATAC_96h
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	erythroblast-Corces2016
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD14-positive_monocyte_treated_with_BG_1h-Novakovic2016
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	Eahy926_IL1b
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	placenta-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD14-positive_monocyte-Novakovic2016
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	fibroblast_of_arm-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	Eahy926_TNF
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	U937-Engreitz
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	TeloHAEC_IL1b
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	adipose_tissue-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD14-positive_monocytes-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	muscle_of_leg_fetal-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	epithelial_cell_of_prostate-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	megakaryocyte-erythroid_progenitor-Corces2016
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	MDA-MB-231
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	mammary_epithelial_cell-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	cardiac_muscle_cell-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	MM.1S-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	fibroblast_of_lung_fetal-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	fibroblast_of_dermis-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	mammary_epithelial_cell-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	Eahy926_VEGF
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	adrenal_gland-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	TeloHAEC_Ctrl
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	endothelial_cell_of_umbilical_vein-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	muscle_of_leg_fetal-Roadmap
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD14-positive_monocyte_treated_with_BG_4h-Novakovic2016
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	sigmoid_colon-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	fibroblast_of_dermis-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	MCF10A-Ji2017
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	TeloHAEC_TNF
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP_pmaLPS_ATAC_72h
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	eahy926
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD14-positive_monocyte-ENCODE
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	LoVo
chr1	200638662	200638662	rs11588318	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	Eahy926_Ctrl
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	IMR90-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP_pmaLPS_ATAC_1h
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	pancreas-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	TeloHAEC_VEGF
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	thymus_fetal-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP_pmaLPS_ATAC_120h
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	TeloHAEC_TNF
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	pancreatic-ductal-cell-AMP
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	placenta-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	U937-Engreitz
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	stomach-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	PC-9-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	spinal_cord_fetal-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	U937_LPS_4hr-Engreitz
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP_pmaLPS_ATAC_6h
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	thyroid_gland-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP_pmaLPS_ATAC_12h
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	spleen-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP_pmaLPS_ATAC_48h
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	pancreatic-acinar-cell-AMP
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	teloHAEC
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP1_LPS_4hr-Engreitz
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP-1_macrophage-VanBortle2017
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	trophoblast_cell-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	skeletal_muscle_myoblast-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	T-cell-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	TeloHAEC_Ctrl
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	sigmoid_colon-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	psoas_muscle-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	stomach-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	uterus-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP_pmaLPS_ATAC_96h
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	thymus_fetal-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP-1_monocyte-VanBortle2017
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	SK-N-SH-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	small_intestine_fetal-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP_pmaLPS_ATAC_2h
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP1-Engreitz
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	pancreatic-alpha-cell-AMP
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	stomach_fetal-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	pancreatic-beta-cell-AMP
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	small_intestine_fetal-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	TeloHAEC_IL1b
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP_pmaLPS_ATAC_72h
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP_pmaLPS_ATAC_24h
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	white_adipose-Loft2014
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	stomach_fetal-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	placenta-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	THP_pmaLPS_ATAC_0h
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	transverse_colon-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD4-positive_helper_T_cell-Corces2016
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	HepG2-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	fibroblast_of_lung-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD34-positive_mobilized-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	MCF-7-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	fibroblast_of_lung_fetal-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD3-positive_T_cell-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	fibroblast_of_dermis-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	MCF10A_treated_with_TAM24hr-Ji2017
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	MDA-MB-231
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD4-positive_helper_T_cell-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD56-positive_natural_killer_cells-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD8-positive_alpha-beta_T_cell-Corces2016
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	fibroblast_of_dermis-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	MCF10A-Ji2017
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	fibroblast_of_arm-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	erythroblast-Corces2016
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	mammary_epithelial_cell-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	gastrocnemius_medialis-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	HeLa-S3-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	muscle_of_leg_fetal-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	hepatocyte-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	MM.1S-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD14-positive_monocyte_treated_with_LPS_d6-Novakovic2016
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD8-positive_alpha-beta_T_cell-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	megakaryocyte-erythroid_progenitor-Corces2016
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	foreskin_fibroblast-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD19-positive_B_cell-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	eahy926
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	induced_pluripotent_stem_cell-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	large_intestine_fetal-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	keratinocyte-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	endothelial_cell_of_umbilical_vein-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	keratinocyte-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	iPS_DF_19.11_Cell_Line-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	Karpas-422-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	iPS_DF_19.11-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	K562-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	Jurkat-Engreitz
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	Jurkat_anti-CD3_PMA_4hr-Engreitz
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	Eahy926_VEGF
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	Eahy926_Ctrl
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	Eahy926_IL1b
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	Eahy926_TNF
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	LNCAP
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	HT29
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	coronary_artery-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	mammary_epithelial_cell-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	coronary_artery_smooth_muscle_cell-Miller2016
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	LoVo
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	epithelial_cell_of_prostate-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	IMR90-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	liver-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	large_intestine_fetal-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	adrenal_gland_fetal-ENCODE
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	H1_Derived_Mesenchymal_Stem_Cells-Roadmap
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	H7
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	BJAB_anti-IgM_anti-CD40_4hr-Engreitz
chr1	200638847	200638847	rs6661240	NA	CAD_Harst2017	CAD_Harst2017-rs6700559	bipolar_neuron_from_iPSC-ENCODE
