CredibleSet	TargetGene	chr	start	end	variant	PosteriorProb	Disease	chr.1	start.1	end.1	name	class	activity_base	TargetGeneTSS	TargetGeneExpression	TargetGenePromoterActivityQuantile	TargetGeneIsExpressed	distance	isSelfPromoter	powerlaw_contact	powerlaw_contact_reference	hic_contact	hic_contact_pl_scaled	hic_pseudocount	hic_contact_pl_scaled_adj	ABC.Score.Numerator	ABC.Score	powerlaw.Score.Numerator	powerlaw.Score	CellType	MaxABC	GeneRank
CAD_Harst2017-rs2258287	C12orf43	chr12	121454313	121454313	rs2258287	NA	CAD_Harst2017	chr12	121454205	121454405	promoter|chr12:121454055-121454555	promoter	6.56391	121454305	NA	0.677082	True	0	True	0.040188	0.125372	0.123436	0.039568	0.001216	0.040783	0.267698	0.155211	0.810223	0.34714	endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013	0.155211	1
CAD_Harst2017-rs2258287	C12orf43	chr12	121455873	121455873	rs1169279	NA	CAD_Harst2017	chr12	121455682	121456255	intergenic|chr12:121455532-121456405	intergenic	6.376495	121454305	NA	0.699242	True	1663.5	False	0.027298	0.125372	0.123436	0.026877	0.001216	0.028093	0.179132	0.053831	0.787089	0.16373	K562-Roadmap	0.155211	1
CAD_Harst2017-rs2258287	OASL	chr12	121455873	121455873	rs1169279	NA	CAD_Harst2017	chr12	121455682	121456255	intergenic|chr12:121455532-121456405	intergenic	6.376495	121477045	NA	0.465517	True	21076.5	False	0.012261	0.035607	0.03531	0.012159	0.001216	0.013375	0.085284	0.027675	0.225155	0.058291	K562-Roadmap	0.027675	2
CAD_Harst2017-rs2681472	ATP2B1	chr12	90026463	90026463	rs11105353	NA	CAD_Harst2017	chr12	90026223	90026918	genic|chr12:90026073-90027068	genic	5.059638	90049844	NA	0.421786	True	23273.5	False	0.006433	0.032648	0.032392	0.006382	0.001216	0.007598	0.038444	0.02612	0.163891	0.067689	HT29	0.02612	1
CAD_Harst2017-rs2681472	ATP2B1	chr12	90026463	90026463	rs11105353	NA	CAD_Harst2017	chr12	90026297	90026908	genic|chr12:90026147-90027058	genic	5.769263	90049844	NA	0.424678	True	23241.5	False	0.006433	0.032687	0.032431	0.006382	0.001216	0.007598	0.043836	0.019995	0.187101	0.046204	LoVo	0.02612	1
CAD_Harst2017-rs2681472	ATP2B1	chr12	90026462	90026462	rs11105352	NA	CAD_Harst2017	chr12	90026223	90026918	genic|chr12:90026073-90027068	genic	5.059638	90049844	NA	0.421786	True	23273.5	False	0.006433	0.032648	0.032392	0.006382	0.001216	0.007598	0.038444	0.02612	0.163891	0.067689	HT29	0.02612	1
CAD_Harst2017-rs2681472	ATP2B1	chr12	90026462	90026462	rs11105352	NA	CAD_Harst2017	chr12	90026297	90026908	genic|chr12:90026147-90027058	genic	5.769263	90049844	NA	0.424678	True	23241.5	False	0.006433	0.032687	0.032431	0.006382	0.001216	0.007598	0.043836	0.019995	0.187101	0.046204	LoVo	0.02612	1
CAD_Harst2017-rs2681472	ATP2B1	chr12	90026462	90026462	rs11105352	NA	CAD_Harst2017	chr12	90026297	90026908	genic|chr12:90026147-90027058	genic	5.769263	90049844	NA	0.424678	True	23241.5	False	0.006433	0.032687	0.032431	0.006382	0.001216	0.007598	0.043836	0.019995	0.187101	0.046204	LoVo	0.02612	1
CAD_Harst2017-rs2681472	ATP2B1	chr12	90026523	90026523	rs11105354	NA	CAD_Harst2017	chr12	90026223	90026918	genic|chr12:90026073-90027068	genic	5.059638	90049844	NA	0.421786	True	23273.5	False	0.006433	0.032648	0.032392	0.006382	0.001216	0.007598	0.038444	0.02612	0.163891	0.067689	HT29	0.02612	1
CAD_Harst2017-rs2681472	ATP2B1	chr12	90026523	90026523	rs11105354	NA	CAD_Harst2017	chr12	90026297	90026908	genic|chr12:90026147-90027058	genic	5.769263	90049844	NA	0.424678	True	23241.5	False	0.006433	0.032687	0.032431	0.006382	0.001216	0.007598	0.043836	0.019995	0.187101	0.046204	LoVo	0.02612	1
CAD_Harst2017-rs2681472	ATP2B1	chr12	90026462	90026462	rs11105352	NA	CAD_Harst2017	chr12	90026223	90026918	genic|chr12:90026073-90027068	genic	5.059638	90049844	NA	0.421786	True	23273.5	False	0.006433	0.032648	0.032392	0.006382	0.001216	0.007598	0.038444	0.02612	0.163891	0.067689	HT29	0.02612	1
CAD_Harst2017-rs2681472	ATP2B1	chr12	90026463	90026463	rs11105353	NA	CAD_Harst2017	chr12	90026223	90026918	genic|chr12:90026073-90027068	genic	5.059638	90049844	NA	0.421786	True	23273.5	False	0.006433	0.032648	0.032392	0.006382	0.001216	0.007598	0.038444	0.02612	0.163891	0.067689	HT29	0.02612	1
CAD_Harst2017-rs2681472	ATP2B1	chr12	90026463	90026463	rs11105353	NA	CAD_Harst2017	chr12	90026297	90026908	genic|chr12:90026147-90027058	genic	5.769263	90049844	NA	0.424678	True	23241.5	False	0.006433	0.032687	0.032431	0.006382	0.001216	0.007598	0.043836	0.019995	0.187101	0.046204	LoVo	0.02612	1
CAD_Harst2017-rs2681472	GALNT4	chr12	90026463	90026463	rs11105353	NA	CAD_Harst2017	chr12	90025770	90026815	genic|chr12:90025620-90026965	genic	8.333049	89918583	NA	0.665024	True	107709.5	False	0.001604	0.008544	0.008542	0.001604	0.001216	0.00282	0.023498	0.015278	0.07118	0.022207	LNCAP	0.015278	3
CAD_Harst2017-rs2681472	GALNT4	chr12	90026463	90026463	rs11105353	NA	CAD_Harst2017	chr12	90025770	90026815	genic|chr12:90025620-90026965	genic	8.333049	89918583	NA	0.665024	True	107709.5	False	0.001604	0.008544	0.008542	0.001604	0.001216	0.00282	0.023498	0.015278	0.07118	0.022207	LNCAP	0.015278	3
CAD_Harst2017-rs2681472	GALNT4	chr12	90026523	90026523	rs11105354	NA	CAD_Harst2017	chr12	90025770	90026815	genic|chr12:90025620-90026965	genic	8.333049	89918583	NA	0.665024	True	107709.5	False	0.001604	0.008544	0.008542	0.001604	0.001216	0.00282	0.023498	0.015278	0.07118	0.022207	LNCAP	0.015278	3
CAD_Harst2017-rs2681472	GALNT4	chr12	90026462	90026462	rs11105352	NA	CAD_Harst2017	chr12	90025770	90026815	genic|chr12:90025620-90026965	genic	8.333049	89918583	NA	0.665024	True	107709.5	False	0.001604	0.008544	0.008542	0.001604	0.001216	0.00282	0.023498	0.015278	0.07118	0.022207	LNCAP	0.015278	3
CAD_Harst2017-rs2681472	GALNT4	chr12	90026462	90026462	rs11105352	NA	CAD_Harst2017	chr12	90025770	90026815	genic|chr12:90025620-90026965	genic	8.333049	89918583	NA	0.665024	True	107709.5	False	0.001604	0.008544	0.008542	0.001604	0.001216	0.00282	0.023498	0.015278	0.07118	0.022207	LNCAP	0.015278	3
CAD_Harst2017-rs2681472	GALNT4	chr12	90026523	90026523	rs11105354	NA	CAD_Harst2017	chr12	90026511	90026848	genic|chr12:90026361-90026998	genic	6.458009	89918583	NA	0.683803	True	108096.5	False	0.001604	0.008517	0.008515	0.001604	0.001216	0.00282	0.018211	0.015258	0.054992	0.017117	HepG2-Roadmap	0.015278	3
CAD_Harst2017-rs2681472	POC1B	chr12	90026523	90026523	rs11105354	NA	CAD_Harst2017	chr12	90025770	90026815	genic|chr12:90025620-90026965	genic	8.333049	89920039	NA	0.763993	True	106253.5	False	0.001711	0.008646	0.008644	0.00171	0.001216	0.002926	0.024381	0.01583	0.072028	0.022398	LNCAP	0.016153	2
CAD_Harst2017-rs2681472	POC1B	chr12	90026463	90026463	rs11105353	NA	CAD_Harst2017	chr12	90025770	90026815	genic|chr12:90025620-90026965	genic	8.333049	89920039	NA	0.763993	True	106253.5	False	0.001711	0.008646	0.008644	0.00171	0.001216	0.002926	0.024381	0.01583	0.072028	0.022398	LNCAP	0.016153	2
CAD_Harst2017-rs2681472	POC1B	chr12	90026462	90026462	rs11105352	NA	CAD_Harst2017	chr12	90025770	90026815	genic|chr12:90025620-90026965	genic	8.333049	89920039	NA	0.763993	True	106253.5	False	0.001711	0.008646	0.008644	0.00171	0.001216	0.002926	0.024381	0.01583	0.072028	0.022398	LNCAP	0.016153	2
CAD_Harst2017-rs2681472	POC1B	chr12	90026462	90026462	rs11105352	NA	CAD_Harst2017	chr12	90025770	90026815	genic|chr12:90025620-90026965	genic	8.333049	89920039	NA	0.763993	True	106253.5	False	0.001711	0.008646	0.008644	0.00171	0.001216	0.002926	0.024381	0.01583	0.072028	0.022398	LNCAP	0.016153	2
CAD_Harst2017-rs2681472	POC1B	chr12	90026463	90026463	rs11105353	NA	CAD_Harst2017	chr12	90025770	90026815	genic|chr12:90025620-90026965	genic	8.333049	89920039	NA	0.763993	True	106253.5	False	0.001711	0.008646	0.008644	0.00171	0.001216	0.002926	0.024381	0.01583	0.072028	0.022398	LNCAP	0.016153	2
CAD_Harst2017-rs2681472	POC1B	chr12	90026523	90026523	rs11105354	NA	CAD_Harst2017	chr12	90026511	90026848	genic|chr12:90026361-90026998	genic	6.458009	89920039	NA	0.649971	True	106640.5	False	0.001711	0.008619	0.008616	0.00171	0.001216	0.002926	0.018895	0.016153	0.055645	0.01735	HepG2-Roadmap	0.016153	2
CAD_Harst2017-rs2681472	POC1B-GALNT4	chr12	90026462	90026462	rs11105352	NA	CAD_Harst2017	chr12	90025770	90026815	genic|chr12:90025620-90026965	genic	8.333049	89920039	NA	0.763993	True	106253.5	False	0.001711	0.008646	0.008644	0.00171	0.001216	0.002926	0.024381	0.01583	0.072028	0.022398	LNCAP	0.016153	2
CAD_Harst2017-rs2681472	POC1B-GALNT4	chr12	90026462	90026462	rs11105352	NA	CAD_Harst2017	chr12	90025770	90026815	genic|chr12:90025620-90026965	genic	8.333049	89920039	NA	0.763993	True	106253.5	False	0.001711	0.008646	0.008644	0.00171	0.001216	0.002926	0.024381	0.01583	0.072028	0.022398	LNCAP	0.016153	2
CAD_Harst2017-rs2681472	POC1B-GALNT4	chr12	90026463	90026463	rs11105353	NA	CAD_Harst2017	chr12	90025770	90026815	genic|chr12:90025620-90026965	genic	8.333049	89920039	NA	0.763993	True	106253.5	False	0.001711	0.008646	0.008644	0.00171	0.001216	0.002926	0.024381	0.01583	0.072028	0.022398	LNCAP	0.016153	2
CAD_Harst2017-rs2681472	POC1B-GALNT4	chr12	90026523	90026523	rs11105354	NA	CAD_Harst2017	chr12	90025770	90026815	genic|chr12:90025620-90026965	genic	8.333049	89920039	NA	0.763993	True	106253.5	False	0.001711	0.008646	0.008644	0.00171	0.001216	0.002926	0.024381	0.01583	0.072028	0.022398	LNCAP	0.016153	2
CAD_Harst2017-rs2681472	POC1B-GALNT4	chr12	90026523	90026523	rs11105354	NA	CAD_Harst2017	chr12	90026511	90026848	genic|chr12:90026361-90026998	genic	6.458009	89920039	NA	0.649971	True	106640.5	False	0.001711	0.008619	0.008616	0.00171	0.001216	0.002926	0.018895	0.016153	0.055645	0.01735	HepG2-Roadmap	0.016153	2
CAD_Harst2017-rs2681472	POC1B-GALNT4	chr12	90026463	90026463	rs11105353	NA	CAD_Harst2017	chr12	90025770	90026815	genic|chr12:90025620-90026965	genic	8.333049	89920039	NA	0.763993	True	106253.5	False	0.001711	0.008646	0.008644	0.00171	0.001216	0.002926	0.024381	0.01583	0.072028	0.022398	LNCAP	0.016153	2
CAD_Harst2017-rs2820315	ARL8A	chr1	201818629	201818629	rs2644107	NA	CAD_Harst2017	chr1	201818617	201819705	genic|chr1:201818467-201819855	genic	11.615097	202113871	NA	0.499104	True	294710	False	0.001846	0.003541	0.003558	0.001855	0.001216	0.003071	0.035669	0.017872	0.04133	0.014811	endothelial_cell_of_umbilical_vein-Roadmap	0.017872	7
CAD_Harst2017-rs2820315	GPR37L1	chr1	201818629	201818629	rs2644107	NA	CAD_Harst2017	chr1	201818617	201819705	genic|chr1:201818467-201819855	genic	11.615097	202092028	NA	0.422906	True	272867	False	0.001893	0.003788	0.003805	0.001901	0.001216	0.003117	0.036202	0.019147	0.044194	0.018104	endothelial_cell_of_umbilical_vein-Roadmap	0.019147	6
CAD_Harst2017-rs2820315	IPO9	chr1	201797535	201797535	rs2644109	NA	CAD_Harst2017	chr1	201796741	201798787	promoter|chr1:201796591-201798937	promoter	13.826636	201798287	NA	0.802183	True	523	True	0.03522	0.125372	0.123436	0.034677	0.001216	0.035892	0.496272	0.154471	1.706705	0.298712	foreskin_fibroblast-Roadmap	0.154471	1
CAD_Harst2017-rs2820315	IPO9	chr1	201797535	201797535	rs2644109	NA	CAD_Harst2017	chr1	201797057	201798787	promoter|chr1:201796907-201798937	promoter	9.807137	201798287	NA	0.805891	True	365	True	0.125372	0.123436	0.03522	0.034677	0.001216	0.035892	0.352002	0.118798	1.210554	0.234608	TeloHAEC_VEGF	0.154471	1
CAD_Harst2017-rs2820315	IPO9	chr1	201797535	201797535	rs2644109	NA	CAD_Harst2017	chr1	201797473	201798833	promoter|chr1:201797323-201798983	promoter	8.405457	201798287	NA	0.768596	True	134	True	0.03522	0.125372	0.123436	0.034677	0.001216	0.035892	0.301692	0.143008	1.037536	0.340463	CD19-positive_B_cell-Roadmap	0.154471	1
CAD_Harst2017-rs2820315	IPO9	chr1	201818629	201818629	rs2644107	NA	CAD_Harst2017	chr1	201818617	201819705	genic|chr1:201818467-201819855	genic	11.615097	201798287	NA	0.791388	True	20874	False	0.010523	0.035909	0.035608	0.010435	0.001216	0.01165	0.135321	0.053635	0.413589	0.089629	endothelial_cell_of_umbilical_vein-Roadmap	0.154471	1
CAD_Harst2017-rs2820315	IPO9	chr1	201818629	201818629	rs2644107	NA	CAD_Harst2017	chr1	201818625	201819383	genic|chr1:201818475-201819533	genic	5.591087	201798287	NA	0.699283	True	20717	False	0.010523	0.036147	0.035843	0.010434	0.001216	0.01165	0.065136	0.020615	0.200399	0.041654	PC-9-ENCODE	0.154471	1
CAD_Harst2017-rs2820315	LMOD1	chr1	201872264	201872264	rs2820315	NA	CAD_Harst2017	chr1	201872205	201872405	genic|chr1:201872055-201872555	genic	6.84547	201915716	NA	0.815627	True	43411	False	0.01087	0.018922	0.018832	0.010818	0.001216	0.012034	0.082379	0.020883	0.128915	0.018574	sigmoid_colon-ENCODE	0.026113	4
CAD_Harst2017-rs2820315	LMOD1	chr1	201872209	201872209	rs2820314	NA	CAD_Harst2017	chr1	201872205	201872405	genic|chr1:201872055-201872555	genic	6.84547	201915716	NA	0.815627	True	43411	False	0.01087	0.018922	0.018832	0.010818	0.001216	0.012034	0.082379	0.020883	0.128915	0.018574	sigmoid_colon-ENCODE	0.026113	4
CAD_Harst2017-rs2820315	LMOD1	chr1	201865763	201865763	rs8028	NA	CAD_Harst2017	chr1	201865122	201865839	genic|chr1:201864972-201865989	genic	8.62732	201915716	NA	0.832247	True	50235.5	False	0.010613	0.016653	0.016586	0.01057	0.001216	0.011786	0.101683	0.026113	0.14309	0.021971	adipose_tissue-ENCODE	0.026113	4
CAD_Harst2017-rs2820315	LMOD1	chr1	201818629	201818629	rs2644107	NA	CAD_Harst2017	chr1	201818617	201819705	genic|chr1:201818467-201819855	genic	11.615097	201915716	NA	0.516824	True	96555	False	0.002966	0.009401	0.009394	0.002964	0.001216	0.00418	0.048548	0.017787	0.109115	0.025202	endothelial_cell_of_umbilical_vein-Roadmap	0.026113	4
CAD_Harst2017-rs2820315	LMOD1	chr1	201865763	201865763	rs8028	NA	CAD_Harst2017	chr1	201865114	201866258	genic|chr1:201864964-201866408	genic	5.255265	201915716	NA	0.468063	True	50030	False	0.010613	0.016713	0.016645	0.01057	0.001216	0.011786	0.061938	0.018165	0.087474	0.018425	MM.1S-ENCODE	0.026113	4
CAD_Harst2017-rs2820315	RNPEP	chr1	201818629	201818629	rs2644107	NA	CAD_Harst2017	chr1	201818617	201819705	genic|chr1:201818467-201819855	genic	11.615097	201951765	NA	0.52265	True	132604	False	0.003592	0.007123	0.007128	0.003595	0.001216	0.004811	0.055878	0.025837	0.082797	0.023907	endothelial_cell_of_umbilical_vein-Roadmap	0.025837	5
CAD_Harst2017-rs2820315	RNPEP	chr1	201865763	201865763	rs8028	NA	CAD_Harst2017	chr1	201865122	201865839	genic|chr1:201864972-201865989	genic	8.62732	201951765	NA	0.774564	True	86284.5	False	0.007781	0.010374	0.01036	0.007771	0.001216	0.008987	0.077532	0.021809	0.089378	0.016011	adipose_tissue-ENCODE	0.025837	5
CAD_Harst2017-rs2820315	SHISA4	chr1	201818629	201818629	rs2644107	NA	CAD_Harst2017	chr1	201818617	201819705	genic|chr1:201818467-201819855	genic	11.615097	201857804	NA	0.527945	True	38643	False	0.005535	0.02095	0.020838	0.005506	0.001216	0.006722	0.078074	0.034538	0.242038	0.066156	endothelial_cell_of_umbilical_vein-Roadmap	0.041067	2
CAD_Harst2017-rs2820315	SHISA4	chr1	201872209	201872209	rs2820314	NA	CAD_Harst2017	chr1	201872205	201872405	genic|chr1:201872055-201872555	genic	6.84547	201857804	NA	0.683151	True	14501	False	0.012035	0.049389	0.048885	0.011913	0.001216	0.013129	0.089871	0.023934	0.334644	0.046129	sigmoid_colon-ENCODE	0.041067	2
CAD_Harst2017-rs2820315	SHISA4	chr1	201865763	201865763	rs8028	NA	CAD_Harst2017	chr1	201865114	201866258	genic|chr1:201864964-201866408	genic	5.255265	201857804	NA	0.441095	True	7882	False	0.016765	0.084192	0.083081	0.016543	0.001216	0.017759	0.093329	0.02919	0.436611	0.098931	MM.1S-ENCODE	0.041067	2
CAD_Harst2017-rs2820315	SHISA4	chr1	201872264	201872264	rs2820315	NA	CAD_Harst2017	chr1	201872205	201872405	genic|chr1:201872055-201872555	genic	6.84547	201857804	NA	0.683151	True	14501	False	0.012035	0.049389	0.048885	0.011913	0.001216	0.013129	0.089871	0.023934	0.334644	0.046129	sigmoid_colon-ENCODE	0.041067	2
CAD_Harst2017-rs2820315	SHISA4	chr1	201865763	201865763	rs8028	NA	CAD_Harst2017	chr1	201865122	201865839	genic|chr1:201864972-201865989	genic	8.62732	201857804	NA	0.728858	True	7676.5	False	0.016765	0.086161	0.085012	0.016541	0.001216	0.017757	0.153194	0.041067	0.733426	0.106507	adipose_tissue-ENCODE	0.041067	2
CAD_Harst2017-rs2820315	TIMM17A	chr1	201872209	201872209	rs2820314	NA	CAD_Harst2017	chr1	201872205	201872405	genic|chr1:201872055-201872555	genic	6.84547	201924618	NA	0.757658	True	52313	False	0.009623	0.016073	0.016011	0.009586	0.001216	0.010802	0.073943	0.019472	0.109604	0.017461	sigmoid_colon-ENCODE	0.026404	3
CAD_Harst2017-rs2820315	TIMM17A	chr1	201818629	201818629	rs2644107	NA	CAD_Harst2017	chr1	201818617	201819705	genic|chr1:201818467-201819855	genic	11.615097	201924618	NA	0.965985	True	105457	False	0.002769	0.008703	0.0087	0.002768	0.001216	0.003984	0.046276	0.016999	0.101057	0.0196	endothelial_cell_of_umbilical_vein-Roadmap	0.026404	3
CAD_Harst2017-rs2820315	TIMM17A	chr1	201865763	201865763	rs8028	NA	CAD_Harst2017	chr1	201865114	201866258	genic|chr1:201864964-201866408	genic	5.255265	201924618	NA	0.87058	True	58932	False	0.010659	0.014481	0.014435	0.010625	0.001216	0.011841	0.062227	0.018075	0.075858	0.014232	MM.1S-ENCODE	0.026404	3
CAD_Harst2017-rs2820315	TIMM17A	chr1	201865763	201865763	rs8028	NA	CAD_Harst2017	chr1	201865122	201865839	genic|chr1:201864972-201865989	genic	8.62732	201924618	NA	0.810738	True	59137.5	False	0.010659	0.014437	0.014391	0.010625	0.001216	0.011841	0.102157	0.026404	0.124157	0.019956	adipose_tissue-ENCODE	0.026404	3
CAD_Harst2017-rs2820315	TIMM17A	chr1	201872264	201872264	rs2820315	NA	CAD_Harst2017	chr1	201872205	201872405	genic|chr1:201872055-201872555	genic	6.84547	201924618	NA	0.757658	True	52313	False	0.009623	0.016073	0.016011	0.009586	0.001216	0.010802	0.073943	0.019472	0.109604	0.017461	sigmoid_colon-ENCODE	0.026404	3
CAD_Harst2017-rs2832227	BACH1	chr21	30535302	30535302	rs73193808	NA	CAD_Harst2017	chr21	30535239	30535903	genic|chr21:30535089-30536053	genic	20.011576	30671115	NA	0.929444	True	135544	False	0.006721	0.006987	0.006994	0.006727	0.001216	0.007943	0.158946	0.037038	0.139956	0.017113	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017	0.054441	2
CAD_Harst2017-rs2832227	BACH1	chr21	30535302	30535302	rs73193808	NA	CAD_Harst2017	chr21	30534968	30536048	genic|chr21:30534818-30536198	genic	7.398748	30671115	NA	0.730446	True	135607	False	0.006721	0.006984	0.006991	0.006727	0.001216	0.007943	0.058766	0.019523	0.051724	0.009448	fibroblast_of_arm-ENCODE	0.054441	2
CAD_Harst2017-rs2832227	BACH1	chr21	30535302	30535302	rs73193808	NA	CAD_Harst2017	chr21	30535270	30535919	genic|chr21:30535120-30536069	genic	13.313581	30671115	NA	0.803243	True	135520.5	False	0.006721	0.006988	0.006995	0.006727	0.001216	0.007943	0.105746	0.036518	0.093126	0.016797	THP_pmaLPS_ATAC_0h	0.054441	2
CAD_Harst2017-rs2832227	BACH1	chr21	30535302	30535302	rs73193808	NA	CAD_Harst2017	chr21	30535217	30535939	genic|chr21:30535067-30536089	genic	8.379415	30671115	NA	0.677204	True	135537	False	0.006721	0.006988	0.006994	0.006727	0.001216	0.007943	0.066555	0.017546	0.058606	0.008097	astrocyte-Roadmap	0.054441	2
CAD_Harst2017-rs2832227	BACH1	chr21	30536712	30536712	rs2832230	NA	CAD_Harst2017	chr21	30535646	30536856	genic|chr21:30535496-30537006	genic	4.76232	30671115	NA	0.717044	True	134864	False	0.006721	0.007018	0.007024	0.006727	0.001216	0.007943	0.037825	0.023131	0.033452	0.013385	adrenal_gland-ENCODE	0.054441	2
CAD_Harst2017-rs2832227	BACH1	chr21	30568406	30568406	rs2056864	NA	CAD_Harst2017	chr21	30568059	30568956	genic|chr21:30567909-30569106	genic	3.546375	30671115	NA	0.589294	True	102607.5	False	0.006735	0.008914	0.00891	0.006732	0.001216	0.007948	0.028186	0.018527	0.031599	0.01381	spinal_cord_fetal-ENCODE	0.054441	2
CAD_Harst2017-rs2832227	BACH1	chr21	30535302	30535302	rs73193808	NA	CAD_Harst2017	chr21	30535232	30535432	genic|chr21:30535082-30535582	genic	5.910654	30671115	NA	0.717574	True	135783	False	0.006976	0.006983	0.006721	0.006727	0.001216	0.007943	0.046947	0.023367	0.041274	0.012412	Eahy926_VEGF	0.054441	2
CAD_Harst2017-rs2832227	BACH1	chr21	30535302	30535302	rs73193808	NA	CAD_Harst2017	chr21	30535234	30535434	genic|chr21:30535084-30535584	genic	9.465815	30671115	NA	0.862962	True	135781	False	0.006721	0.006977	0.006983	0.006727	0.001216	0.007943	0.075185	0.0362	0.066101	0.019121	eahy926	0.054441	2
CAD_Harst2017-rs2832227	BACH1	chr21	30535302	30535302	rs73193808	NA	CAD_Harst2017	chr21	30535022	30535425	genic|chr21:30534872-30535575	genic	7.887165	30671115	NA	0.877546	True	135891.5	False	0.006721	0.006972	0.006978	0.006727	0.001216	0.007943	0.062646	0.017152	0.055038	0.007477	CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016	0.054441	2
CAD_Harst2017-rs2832227	BACH1	chr21	30568406	30568406	rs2056864	NA	CAD_Harst2017	chr21	30568289	30568963	genic|chr21:30568139-30569113	genic	8.617002	30671115	NA	0.712848	True	102489	False	0.006735	0.008923	0.008919	0.006732	0.001216	0.007948	0.068487	0.031089	0.076857	0.018605	CD34-positive_mobilized-Roadmap	0.054441	2
CAD_Harst2017-rs2832227	BACH1	chr21	30535302	30535302	rs73193808	NA	CAD_Harst2017	chr21	30534983	30535915	genic|chr21:30534833-30536065	genic	6.915043	30671115	NA	0.658261	True	135666	False	0.006721	0.006982	0.006988	0.006727	0.001216	0.007943	0.054924	0.020672	0.048324	0.010867	myotube_originated_from_skeletal_muscle_myoblast-Roadmap	0.054441	2
CAD_Harst2017-rs2832227	BACH1	chr21	30535302	30535302	rs73193808	NA	CAD_Harst2017	chr21	30535249	30535449	genic|chr21:30535099-30535599	genic	7.330206	30671115	NA	0.819496	True	135766	False	0.006721	0.006977	0.006984	0.006727	0.001216	0.007943	0.058222	0.016653	0.051193	0.007292	THP_pmaLPS_ATAC_72h	0.054441	2
CAD_Harst2017-rs2832227	BACH1	chr21	30535302	30535302	rs73193808	NA	CAD_Harst2017	chr21	30535222	30535908	genic|chr21:30535072-30536058	genic	4.109085	30671115	NA	0.622454	True	135550	False	0.006721	0.006987	0.006993	0.006727	0.001216	0.007943	0.032637	0.018207	0.028737	0.010072	MCF10A-Ji2017	0.054441	2
CAD_Harst2017-rs2832227	BACH1	chr21	30535302	30535302	rs73193808	NA	CAD_Harst2017	chr21	30535012	30535852	genic|chr21:30534862-30536002	genic	7.101967	30671115	NA	0.567806	True	135683	False	0.006721	0.006981	0.006987	0.006727	0.001216	0.007943	0.056409	0.019632	0.049625	0.009628	HeLa-S3-Roadmap	0.054441	2
