chr	region_start	region_end	Trait	Source	CredibleSet	LeadVariant	LeadVariantPos	gene	pro_start	pro_end	TSS_position	SNP_to_TSS_distance	abs_SNP_to_TSS	rank_SNP_to_TSS	IsThisGeneUbiquitouslyExpressed	LipidLevelsAssociated	BloodPressureAssociated	IntersectsWithECPeak	OnlyIntersectsWithECPeak	CellTypeOftheClosestECPeak	EC_PeakCenter	DistanceToNearestECPeakWithVariant	absDistanceToNearestECPeakWithVariant	RankOfDistanceToECPeakWithVariant	MaxABC	MaxABC.Rank	CellTypesWithEPInteractions	MaxABC.EC.only	MaxABC.Rank.ECOnly	ECCellTypesWithEPInteractions
chr1	152419843	156419843	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs6686750	rs6686750	154419843	ATP8B2	154300025	154300525	154300275	-119568	119568	5	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.020323	2	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017|fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|H1_Derived_Mesenchymal_Stem_Cells-Roadmap|keratinocyte-ENCODE|keratinocyte-Roadmap|skeletal_muscle_myoblast-Roadmap	NA	NA	NA
chr1	152419843	156419843	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs6686750	rs6686750	154419843	IL6R	154377418	154377918	154377668	-42175	42175	1	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.035724	1	adipose_tissue-ENCODE|astrocyte-ENCODE|astrocyte-Roadmap|cardiac_muscle_cell-ENCODE|CD14-positive_monocyte-ENCODE|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung-Roadmap|H1_Derived_Mesenchymal_Stem_Cells-Roadmap|keratinocyte-ENCODE|keratinocyte-Roadmap|mammary_epithelial_cell-ENCODE|mammary_epithelial_cell-Roadmap|myotube_originated_from_skeletal_muscle_myoblast-Roadmap|myotube-ENCODE|pancreatic-ductal-cell-AMP|psoas_muscle-Roadmap|skeletal_muscle_myoblast-Roadmap|small_intestine_fetal-Roadmap|THP_pmaLPS_ATAC_72h|THP_pmaLPS_ATAC_96h|trophoblast_cell-ENCODE	NA	NA	NA
chr1	152419843	156419843	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs6686750	rs6686750	154419843	SHE	154474276	154474776	154474526	54683	54683	2	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.01504	4	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017	NA	NA	NA
chr1	152419843	156419843	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs6686750	rs6686750	154419843	TDRD10	154474444	154474944	154474694	54851	54851	3	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.01504	4	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017	NA	NA	NA
chr1	152419843	156419843	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs6686750	rs6686750	154419843	UBE2Q1	154530870	154531370	154531120	111277	111277	4	TRUE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	152419843	156419843	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs6686750	rs6686750	154419843	CHRNB2	154540006	154540506	154540256	120413	120413	6	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	152419843	156419843	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs6686750	rs6686750	154419843	ADAR	154580474	154580974	154580724	160881	160881	8	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	152419843	156419843	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs6686750	rs6686750	154419843	KCNN3	154842504	154843004	154842754	422911	422911	15	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	152419843	156419843	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs6686750	rs6686750	154419843	PMVK	154909234	154909734	154909484	489641	489641	22	TRUE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	167314833	171314833	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61806987	rs61806987	169314833	DPT	168698192	168698692	168698442	-616391	616391	12	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	167314833	171314833	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61806987	rs61806987	169314833	ATP1B1	169075696	169076196	169075946	-238887	238887	5	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	167314833	171314833	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61806987	rs61806987	169314833	BLZF1	169336866	169337366	169337116	22283	22283	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	167314833	171314833	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61806987	rs61806987	169314833	NME7	169336951	169337451	169337201	22368	22368	2	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	167314833	171314833	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61806987	rs61806987	169314833	CCDC181	169396462	169396962	169396712	81879	81879	3	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	167314833	171314833	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61806987	rs61806987	169314833	SLC19A2	169454958	169455458	169455208	140375	140375	4	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	167314833	171314833	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61806987	rs61806987	169314833	F5	169555519	169556019	169555769	240936	240936	6	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	167314833	171314833	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61806987	rs61806987	169314833	SELP	169599127	169599627	169599377	284544	284544	7	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	167314833	171314833	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61806987	rs61806987	169314833	SELL	169680593	169681093	169680843	366010	366010	8	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	167314833	171314833	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61806987	rs61806987	169314833	SELE	169702970	169703470	169703220	388387	388387	9	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	167314833	171314833	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61806987	rs61806987	169314833	METTL18	169763867	169764367	169764117	449284	449284	10	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	167314833	171314833	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61806987	rs61806987	169314833	C1orf112	169763889	169764389	169764139	449306	449306	11	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	208468999	212468999	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs60154123	rs60154123	210468999	IRF6	209979270	209979770	209979520	-489479	489479	5	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.049659	5	A673-ENCODE|coronary_artery-ENCODE|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|stomach_fetal-Roadmap	NA	NA	NA
chr1	208468999	212468999	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs60154123	rs60154123	210468999	DIEXF	210001061	210001561	210001311	-467688	467688	4	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.055004	4	A673-ENCODE|coronary_artery-ENCODE|H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap|HAP1|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|stomach_fetal-ENCODE|stomach_fetal-Roadmap|transverse_colon-ENCODE|uterus-ENCODE	NA	NA	NA
chr1	208468999	212468999	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs60154123	rs60154123	210468999	SYT14	210111268	210111768	210111518	-357481	357481	3	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.043018	6	A673-ENCODE|fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap|spinal_cord_fetal-ENCODE	NA	NA	NA
chr1	208468999	212468999	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs60154123	rs60154123	210468999	SERTAD4	210405944	210406444	210406194	-62805	62805	2	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.102724	2	A673-ENCODE|Adipocyte-Claussnitzer_d6|coronary_artery-ENCODE|fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|foreskin_fibroblast-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap|H1-hESC-Roadmap|HAP1|hepatocyte-ENCODE|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|spinal_cord_fetal-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-Roadmap|transverse_colon-ENCODE|uterus-ENCODE	NA	NA	NA
chr1	208468999	212468999	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs60154123	rs60154123	210468999	HHAT	210501999	210502499	210502249	33250	33250	1	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.116159	1	A673-ENCODE|Adipocyte-Claussnitzer_d6|coronary_artery-ENCODE|fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap|H1-hESC-ENCODE|H9-ENCODE|HAP1|hepatocyte-ENCODE|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|spinal_cord_fetal-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-Roadmap|transverse_colon-ENCODE|uterus-ENCODE	NA	NA	NA
chr1	208468999	212468999	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs60154123	rs60154123	210468999	KCNH1	211307207	211307707	211307457	838458	838458	6	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.05715	3	A673-ENCODE|coronary_artery-ENCODE|fibroblast_of_dermis-Roadmap|H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap|HAP1|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|stomach_fetal-ENCODE|stomach_fetal-Roadmap|transverse_colon-ENCODE	NA	NA	NA
chr1	220828704	224828704	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17163363	rs17163363	222828704	HHIPL2	222721194	222721694	222721444	-107260	107260	6	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.026451	5	CD19-positive_B_cell-Roadmap|U937_LPS_4hr-Engreitz	NA	NA	NA
chr1	220828704	224828704	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17163363	rs17163363	222828704	TAF1A	222763025	222763525	222763275	-65429	65429	4	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.036183	3	B_cell-ENCODE|CD19-positive_B_cell-Roadmap|CD3-positive_T_cell-Roadmap|CD56-positive_natural_killer_cells-Roadmap|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017|T-cell-ENCODE|U937_LPS_4hr-Engreitz	NA	NA	NA
chr1	220828704	224828704	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17163363	rs17163363	222828704	MIA3	222791193	222791693	222791443	-37261	37261	1	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.048301	1	B_cell-ENCODE|CD19-positive_B_cell-Roadmap|CD3-positive_T_cell-Roadmap|CD56-positive_natural_killer_cells-Roadmap|dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017|GM12878-ENCODE|GM12878-Roadmap|MM.1S-ENCODE|T-cell-ENCODE|U937_LPS_4hr-Engreitz	NA	NA	NA
chr1	220828704	224828704	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17163363	rs17163363	222828704	AIDA	222885614	222886114	222885864	57160	57160	2	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.036122	4	B_cell-ENCODE|CD19-positive_B_cell-Roadmap|CD3-positive_T_cell-Roadmap|CD56-positive_natural_killer_cells-Roadmap|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017|T-cell-ENCODE|U937_LPS_4hr-Engreitz	NA	NA	NA
chr1	220828704	224828704	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17163363	rs17163363	222828704	BROX	222885644	222886144	222885894	57190	57190	3	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.036122	4	B_cell-ENCODE|CD19-positive_B_cell-Roadmap|CD3-positive_T_cell-Roadmap|CD56-positive_natural_killer_cells-Roadmap|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017|T-cell-ENCODE|U937_LPS_4hr-Engreitz	NA	NA	NA
chr1	220828704	224828704	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17163363	rs17163363	222828704	FAM177B	222910307	222910807	222910557	81853	81853	5	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.038679	2	B_cell-ENCODE|CD19-positive_B_cell-Roadmap|CD3-positive_T_cell-Roadmap|CD56-positive_natural_killer_cells-Roadmap|T-cell-ENCODE	NA	NA	NA
chr1	220828704	224828704	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17163363	rs17163363	222828704	DISP1	222988180	222988680	222988430	159726	159726	7	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.02553	6	B_cell-ENCODE|CD3-positive_T_cell-Roadmap|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017|T-cell-ENCODE	NA	NA	NA
chr1	220828704	224828704	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17163363	rs17163363	222828704	TLR5	223316374	223316874	223316624	487920	487920	8	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.018851	7	B_cell-ENCODE|CD3-positive_T_cell-Roadmap|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017|T-cell-ENCODE	NA	NA	NA
chr10	10275947	14275947	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17566555	rs17566555	12275947	ECHDC3	11784105	11784605	11784355	-491592	491592	8	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.015855	4	CD19-positive_B_cell-Roadmap	NA	NA	NA
chr10	10275947	14275947	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17566555	rs17566555	12275947	PROSER2	11865146	11865646	11865396	-410551	410551	7	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	10275947	14275947	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17566555	rs17566555	12275947	UPF2	12084590	12085090	12084840	-191107	191107	6	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	10275947	14275947	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17566555	rs17566555	12275947	DHTKD1	12110665	12111165	12110915	-165032	165032	5	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	10275947	14275947	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17566555	rs17566555	12275947	SEC61A2	12171389	12171889	12171639	-104308	104308	3	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.021696	3	CD19-positive_B_cell-Roadmap	NA	NA	NA
chr10	10275947	14275947	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17566555	rs17566555	12275947	CDC123	12237710	12238210	12237960	-37987	37987	2	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.035459	1	CD19-positive_B_cell-Roadmap	NA	NA	NA
chr10	10275947	14275947	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17566555	rs17566555	12275947	NUDT5	12237893	12238393	12238143	-37804	37804	1	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.035459	1	CD19-positive_B_cell-Roadmap	NA	NA	NA
chr10	10275947	14275947	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17566555	rs17566555	12275947	CAMK1D	12391291	12391791	12391541	115594	115594	4	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.030347	2	CD19-positive_B_cell-Roadmap	NA	NA	NA
chr10	10275947	14275947	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17566555	rs17566555	12275947	CCDC3	13043454	13043954	13043704	767757	767757	9	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	28317073	32317073	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs9337951	rs9337951	30317073	LYZL1	29577739	29578239	29577989	-739084	739084	6	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	28317073	32317073	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs9337951	rs9337951	30317073	SVIL	30024480	30024980	30024730	-292343	292343	2	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.01892	3	adipose_tissue-ENCODE|CD3-positive_T_cell-Roadmap|CD56-positive_natural_killer_cells-Roadmap|spinal_cord_fetal-ENCODE|T-cell-ENCODE|thymus_fetal-Roadmap	NA	NA	NA
chr10	28317073	32317073	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs9337951	rs9337951	30317073	KIAA1462	30348238	30348738	30348488	31415	31415	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.075326	1	adipose_tissue-ENCODE|body_of_pancreas-ENCODE|CD3-positive_T_cell-Roadmap|endothelial_cell_of_umbilical_vein-Roadmap|H9-ENCODE|muscle_of_leg_fetal-Roadmap|small_intestine_fetal-ENCODE|spinal_cord_fetal-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-ENCODE|T-cell-ENCODE|TeloHAEC_TNF|TeloHAEC_VEGF|thymus_fetal-Roadmap|transverse_colon-ENCODE	0.036855	1	endothelial_cell_of_umbilical_vein-Roadmap|TeloHAEC_TNF|TeloHAEC_VEGF
chr10	28317073	32317073	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs9337951	rs9337951	30317073	MTPAP	30638017	30638517	30638267	321194	321194	3	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.02751	2	adipose_tissue-ENCODE|CD3-positive_T_cell-Roadmap|CD56-positive_natural_killer_cells-Roadmap|endothelial_cell_of_umbilical_vein-Roadmap|spinal_cord_fetal-ENCODE|thymus_fetal-Roadmap|transverse_colon-ENCODE	0.016082	2	endothelial_cell_of_umbilical_vein-Roadmap
chr10	28317073	32317073	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs9337951	rs9337951	30317073	GOLGA2P6	30660586	30661086	30660836	343763	343763	4	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	28317073	32317073	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs9337951	rs9337951	30317073	MAP3K8	30722699	30723199	30722949	405876	405876	5	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	42480811	46480811	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs1870634	rs1870634	44480811	ZNF239	44069816	44070316	44070066	-410745	410745	6	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	42480811	46480811	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs1870634	rs1870634	44480811	ZNF485	44101604	44102104	44101854	-378957	378957	4	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	42480811	46480811	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs1870634	rs1870634	44480811	ZNF32	44144076	44144576	44144326	-336485	336485	3	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	42480811	46480811	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs1870634	rs1870634	44480811	HNRNPA3P1	44285615	44286115	44285865	-194946	194946	1	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	42480811	46480811	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs1870634	rs1870634	44480811	C10orf142	44787947	44788447	44788197	307386	307386	2	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	42480811	46480811	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs1870634	rs1870634	44480811	CXCL12	44880295	44880795	44880545	399734	399734	5	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	42741256	46741256	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs494207	rs494207	44741256	ZNF32	44144076	44144576	44144326	-596930	596930	4	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	42741256	46741256	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs494207	rs494207	44741256	HNRNPA3P1	44285615	44286115	44285865	-455391	455391	3	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	42741256	46741256	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs494207	rs494207	44741256	C10orf142	44787947	44788447	44788197	46941	46941	1	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	42741256	46741256	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs494207	rs494207	44741256	CXCL12	44880295	44880795	44880545	139289	139289	2	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	80251514	84251514	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17680741	rs17680741	82251514	TMEM254	81838151	81838651	81838401	-413113	413113	9	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	80251514	84251514	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17680741	rs17680741	82251514	PLAC9	81892007	81892507	81892257	-359257	359257	8	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	80251514	84251514	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17680741	rs17680741	82251514	ANXA11	81965078	81965578	81965328	-286186	286186	7	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	80251514	84251514	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17680741	rs17680741	82251514	MAT1A	82049184	82049684	82049434	-202080	202080	6	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.016232	5	CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016|trophoblast_cell-ENCODE	NA	NA	NA
chr10	80251514	84251514	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17680741	rs17680741	82251514	DYDC2	82104250	82104750	82104500	-147014	147014	5	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr10	80251514	84251514	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17680741	rs17680741	82251514	DYDC1	82116264	82116764	82116514	-135000	135000	4	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.023495	4	CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016|CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017	NA	NA	NA
chr10	80251514	84251514	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs17680741	rs17680741	82251514	FAM213A	82167991	82168491	82168241	-83273	83273	3	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.029479	3	CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017|liver-ENCODE|trophoblast_cell-ENCODE	NA	NA	NA
